EqualWeight(1/N),BuyAndHold,Random-topk,Momentum-topk
1.0700413134646303,1.0728763880276952,1.1782278869711742,1.065757909797216
1.0716348966457803,1.0743537727723296,1.1813034291788238,1.0618824505323816
1.0683899108199708,1.0721907296452329,1.1570481867000209,1.0416970937344827
1.0558921511702393,1.06017250723956,1.1407310720531285,1.0325091050333604
1.0554430305387568,1.0607128510464146,1.1471936068667854,1.0308148016651462
1.0391521533918016,1.0433213160099328,1.129310774228661,1.0022322779266144
1.0483194207429953,1.0539450857220913,1.1375696753326852,1.0013421885463853
1.049663267613777,1.054928564294605,1.133613252036486,0.9989269607739801
1.0572378019835547,1.06175447282137,1.1391280329597175,1.0165204503479288
1.0417028209708215,1.0472267468479075,1.127459031620831,0.9959312874437585
1.0506505259959944,1.0567514983585886,1.1354271479382825,1.0134104000191175
1.0307607259290381,1.0367658035889642,1.1050969915326485,0.9887634466192432
1.0175919078907376,1.0232143864835779,1.0959073909103576,0.9770595853572728
1.0164586396124158,1.022894935270193,1.1021671253367389,0.9717929347536712
1.006424761316711,1.0109179546188036,1.0952734016305856,0.9333090731357815
1.000072184221765,1.0041894567012457,1.086066825939628,0.9428444448922731
0.9928640845031581,0.9946064313933405,1.0760251713250695,0.9504080335498672
1.0023171527851185,1.0045531488530668,1.087157718817545,0.9542966911533566
1.014268621480774,1.0171724931244617,1.094118405045403,0.9764225752490506
1.0196629672119337,1.0214029660070238,1.1065105328610507,0.9530600274975402
1.0181476643327598,1.0206552688695198,1.1110700463791683,0.9626582320947441
1.0244579327422707,1.0288207305221462,1.1223747680644425,0.9861063050707195
1.0295984499102142,1.0326544666615187,1.1257286702259464,0.9762856400745943
1.011583236640542,1.0147840096082679,1.1095846808100691,0.9537051864665395
1.0044300502954526,1.0062656294164423,1.0954357775154921,0.9243852581783736
1.015829568318817,1.0182762284418594,1.107277767676536,0.9316713031968042
1.0282135933441454,1.0309529362367158,1.1207811525217195,0.9517627944731815
1.034040741760681,1.0379759318825825,1.1211733443635534,0.9642373747226352
1.0361187933045297,1.0401018463772815,1.127296183618426,0.9576682163591849
1.0327439767172417,1.0369630530601917,1.1200576901525905,0.955301036489951
1.0368707915156994,1.0407466818599493,1.1259295299922634,0.952244091711547
1.0401010251953502,1.044211852934458,1.139657482212976,0.9545870588045077
1.0436781393033718,1.0469166107023542,1.1403934735775896,0.9553640261312729
1.0483259618873384,1.0514929860927023,1.1464214333376077,0.963523893561964
1.0586845068771225,1.0638293959363214,1.1441187500140935,0.9761708442043416
1.0596426174890097,1.0641818265182144,1.1464807365606013,0.9672867645718226
